"bccr_bcm2_0" "cccma_cgcm3_1_t63" "cnrm_cm3" "csiro_mk3_0" "csiro_mk3_5" "giss_aom" "giss_model_e_h" "iap_fgoals1_0_g" "inmcm3_0" "ipsl_cm4" "miub_echo_g" "mri_cgcm2_3_2a"
"2011" 0.298295115188409 0.268415496245154 -0.555547916556634 0.312492323685092 -0.0787518550758932 -0.317015956054831 0.254440201362456 0.0741429576033852 -0.0291022136486276 0.695866344281171 -0.0865943910159785 0.415782268877592
"2012" 0.447142944755171 0.148416397051562 -0.674223499149832 0.38626275986212 -0.00852724661302773 -0.259010469804537 0.3206349295682 0.105319371770747 -0.202994466170992 0.613122031912212 -0.196396088630024 0.414425774765903
"2013" 0.611486074614845 0.126304972825494 -0.774560560421435 0.433790621983178 0.0251830796232184 -0.153105101555639 0.306197130104636 -0.00891030130151194 -0.00654064935747556 0.40823365622947 -0.434155448190722 0.57345695562168
"2014" 0.291515239630712 0.217436651626656 -0.645527504505594 0.361638715223989 -0.123103257552032 -0.0807690692441838 0.311326184482198 0.113261901440069 0.165684753556320 0.175650578398290 -0.432929110322959 0.431022784101117
"2015" 0.274578869164884 0.928174348494338 -0.512621259299294 0.390533052768262 -0.143022488607414 -0.182032280096735 0.266820941170977 0.109668621596995 0.00237447124885648 0.072037328854833 -0.218504428542474 0.243224232697742
"2016" 0.242546470053185 0.602555437289027 -0.360928901625584 0.554070944999978 0.0125190957668337 -0.233017780988405 0.328455834578506 0.0188789916562087 0.591116496070185 0.0303518747215890 -0.461322076677391 0.218758302550953
"2017" 0.539203646136798 0.126505210979531 -0.403592826503939 0.503632295076727 -0.130474984735201 0.00904684832829616 0.112116281371470 0.0441400819303226 0.600329712297764 0.060382729182038 -0.679163630248468 0.429989800789485
"2018" 0.0734350816604774 0.104218310679244 -0.484828427000764 0.411282837861847 -0.0356582945666446 0.180567552677530 0.242176671198251 0.0676514977252509 0.415280741839183 -0.0122246609863623 -0.234282914125515 0.165246262407038
"2019" 0.0623860606413018 -0.0214748599661903 -0.396551596670861 0.355083995067503 -0.139147370185867 0.0453993125280476 0.224463318349251 0.0943825180123667 0.391880839577254 0.129686178011866 0.430988121821713 0.202756447169008
"2020" 0.0249622227275381 0.0122964876176184 -0.168694993391625 0.40426234953884 -0.096416556482211 0.272642571401946 0.155866990239872 0.106744845265666 0.343738810850425 0.157471447348655 -0.175250648546239 0.114671539157541
"2021" 0.0946474546379363 0.100467961340712 -0.336079173803853 0.484093068105153 -0.0343833746144355 -0.0864814589493221 0.295487011414309 0.157462681959032 0.391841594135315 0.397361514048725 -0.461100624968878 0.326925376263375
"2022" 0.0757884767502333 0.190734975428427 -0.474733597542865 0.513699482472305 -0.0554749892961581 -0.101593546755055 0.218302528194272 0.0887550629232692 0.367500733214513 0.421070143574354 0.204579855151451 0.342295058095658
"2023" 0.402871678224471 0.106983129652804 -0.416697144003308 0.396236601592079 -0.116234369277379 -0.0119311594630744 0.233181948782772 -0.0147425951750506 -0.0950191438195702 0.460383428047805 0.398537414536065 0.271518703144181
"2024" 0.324020228005963 0.132151063336892 -0.531565658725413 0.225347613940926 -0.125210505443476 0.227646287236382 0.304760486396049 0.140017294740971 -0.145340636250864 0.50607997261244 -0.276007325070168 0.302523557502525
"2025" 0.250839961055760 0.353735216096425 -0.446719512802986 0.267331449369237 -0.111987646655166 0.0785722039879602 0.170764988364738 0.114865889084115 -0.0435726918331056 0.420891710862008 -0.221520183979749 0.360683970129060
"2026" 0.400949183851651 1.07326960485858 -0.62939808611884 0.224588315396602 -0.226829261336889 0.217372978324192 0.184868753842579 0.148226853218887 -0.0344637439974349 0.152699705622013 -0.302599754315168 0.261114280216646
"2027" 0.184560095286827 0.406456540821239 -0.611321858002498 0.370367520291040 -0.251788979045898 -0.0794138124438177 0.141983485303513 0.122688891572409 0.345909343649453 0.0117227679274947 -0.285051598413588 0.268948663383583
"2028" 0.356758958382159 0.30962791281911 -0.502150659182917 0.438179399339219 -0.169802387347488 0.0260871978949808 0.184165965787884 0.0463137310327397 0.469469381979991 -0.0178853546627806 -0.00208697929588197 0.228158372071391
"2029" 0.487685340194957 0.270828459621612 -0.568651355708425 0.433593410548781 -0.049287353266152 0.337640352602307 0.243110226057354 0.141521110369297 0.463652690981007 -0.0650766885161147 -0.697861780751055 0.258774127308641
"2030" 0.615786302899664 0.665309951248389 -0.385172397285999 0.303712418503096 0.0453894646693129 0.0938524225114179 0.126029095701881 0.177689691691569 0.614444581524992 -0.139682980051703 -0.561610418469286 0.300984019101918
"2031" 0.742491086405153 0.31584409586992 -0.396431191142256 0.129334254419746 0.078036761934186 -0.307464702729192 0.139522509617223 0.0469805264318666 0.580416932681032 -0.168698553000070 -0.306251491897115 0.224231305100943
"2032" 0.589067390906735 0.396322596773985 -0.443894005180766 0.315086400394932 -0.0528392969206948 -0.140959053718461 0.0547925552057222 0.195125731289295 0.599123658837016 -0.0557794132205913 0.140450106387277 0.302604526972289
"2033" 0.71345029534325 0.111973623719791 -0.4183842036594 0.268167444482117 -0.0503204786596712 -0.131278152429161 0.130902953170562 0.0694875702613444 0.589560935123245 0.0435899218713871 -0.354396960692895 0.378686387352843
"2034" 0.778461251537522 0.318581275014481 -0.230136873654942 0.245596429650050 0.0990006060400788 -0.0285491554366786 0.103657943420558 0.0842811312385265 0.0994531674641621 0.211524625615766 -0.553421884218437 0.318588641613530
"2035" 0.50685060535551 0.109196189492820 -0.225529070017728 0.214686486595326 0.0500311837411687 0.149443818606585 0.00895382722518434 0.0439701186480761 -0.103153582942355 0.551441140883526 0.222233774938388 0.332696930216684
"2036" 0.163159982773777 0.359886482389072 -0.388630616966395 0.325693454347913 -0.0627454081540577 0.112971969244825 0.00582279045693213 0.268762764097914 -0.276026039729061 0.44295016510307 0.0151216932097213 0.239930117094559
"2037" 0.322457539716765 0.600755201392133 -0.219327073583031 0.244569379619975 -0.209521125212120 -0.0479556499736873 0.0279526789816487 0.206217152711929 0.0800728576509186 0.369684103873453 -0.139718863453766 0.518480849545369
"2038" 0.65605115785769 0.554158506983697 -0.254740530525169 0.433241040569101 -0.242829943669904 -0.173856718899174 0.0615241161717677 0.128532279444357 0.420546755030841 0.440923861328713 -0.27961597936212 0.387526373662865
"2039" 0.79595225077071 0.516778121169068 -0.171674576660052 0.329765382996186 0.0363434359517214 -0.0165800941397833 -0.00221483075273454 0.1142832785726 0.427054079331356 0.238680342416842 -0.397998202692293 0.359009235019926
"2040" 0.764532746353098 0.655484161135632 -0.154058655347058 0.416630403320312 0.144969330221841 0.166697507182107 0.0349958276287339 0.0913545698558096 0.0247148663598296 0.231123713153352 -0.326838291419620 0.528179881207734
"2041" 0.70509810521662 0.726260615327533 -0.262236191065256 0.426352072407497 0.0647066746872724 0.128252187768339 0.138956058764109 0.290667580702859 0.00240342438428343 0.132622157945832 0.0844807181603642 0.368187929739292
"2042" 0.311455293507265 0.76017183514432 -0.033273325578989 0.35630587853899 -0.164875947481448 -0.184159602999614 0.0475020646391044 0.128611776445723 -0.0360212988412627 0.211900754105557 0.0358743940814747 0.186551385985638
"2043" 0.348552838243222 0.347516791126566 0.0912761894840628 0.271952026792803 -0.114388582670983 0.0336333791815946 0.0364974927146022 0.201114077657337 -0.0422932103805351 0.2227513107145 0.0616190628410891 0.150946539823224
"2044" 0.388669080082082 0.375039664589224 0.292485860797058 0.374236053464642 -0.0608799776260867 -0.0570224301410462 0.0420995695531019 0.150317733849420 -0.0660872980266163 0.370915710096824 -0.161924191576304 0.166997780900317
"2045" 0.513125735332324 0.211736122036314 0.527483577357486 0.371381937232798 -0.0442594951398974 -0.106242997764468 0.0402400985400959 0.111631782294069 0.111348981352023 0.34949392783858 -0.283508217478129 0.327699799158438
"2046" 0.00560658084953047 0.402835757380501 0.839042268039009 0.439140410519201 -0.076416275023405 0.00843871732695334 0.0911378907106268 0.154994882659309 -0.202112871593499 0.427724753815937 -0.259780252006237 0.347494529818846
"2047" 0.345972558202732 0.713693998681777 1.01794867600574 0.454044981624634 -0.105597591039782 -0.477379038610309 0.240955869241873 0.0542641516443609 -0.211924822195328 0.399838331258252 -0.622292927810406 0.505292291892033
"2048" 0.622645806877529 0.464440240471220 1.03460837987080 0.559825814123258 -0.115713050122565 -0.0601180795409846 0.134293948684501 0.181024163630752 0.0244230986220941 0.32244985385023 -0.249741414975233 0.481065416107242
"2049" 1.26418976274630 0.388259297202126 0.615736467524982 0.564578204239126 -0.116396034433194 -0.247496809599340 0.114380787078971 0.142694250486841 0.120674990793759 0.161331314593269 -0.151548015746812 0.295164040810619
"2050" 1.10268908157076 0.364835617116682 0.254863212405780 0.505269111607561 0.051169475722304 -0.0293350733491025 0.0629683985854967 0.200273455995330 0.586105654938024 0.0795076158310621 -0.123036419903826 0.236213247382580
"2051" 0.995077357101025 0.571501760436092 0.176549670014367 0.485378557387435 -0.0258862909776099 -0.0628721489478039 0.093854288900559 0.137748189661352 1.18624853832057 0.0430610126093143 0.0220904713493155 0.321620771011737
"2052" 1.00810924835389 0.814033687446965 -0.0686848521947354 0.421903815341864 -0.0224570316358950 -0.0453889201845072 0.0610601661948067 0.138908022611247 0.933687055655014 0.316678089400511 0.292909094373272 0.417343236047202
"2053" 0.874201544066409 0.661563885128373 -0.186317750868682 0.577219763400365 -0.0723140068319594 -0.0902912505032418 0.0911195387690213 0.157256881439992 1.13850014574331 0.32393265805365 -0.325386662485528 0.602723802482387
"2054" 0.728903153743772 0.371014757451803 -0.375384670538722 0.65439290953833 -0.00987646705402767 -0.250783994233416 0.0290107391426773 0.0998026193378792 0.897456505688353 0.0811312778135971 -0.194862432365198 0.664276752543856
"2055" 0.672566046787097 0.659234042047274 -0.286288951862389 0.572373652518763 -0.0483605581354709 -0.30014443408993 0.240748883689548 0.108507923479124 0.443601077710241 0.211135175080130 -0.465875779556086 0.490567149708227
"2056" 0.728780311086837 0.964370237450055 -0.0839221557120595 0.516708867341606 0.0249310669288434 -0.333546723718541 0.0433047976048897 0.223205862711552 0.736177636223033 0.144366814859609 -0.199922167111538 0.641625613278848
"2057" 0.725917630399636 0.597150780997367 -0.161287110050125 0.51715827894185 -0.0282268929677230 -0.00387121386808076 -0.0706050477571125 0.218066358910164 1.22549084838158 0.0373330534346792 -0.231420845519835 0.550593215846845
"2058" 1.02764326758347 0.504894703450987 -0.135159327571728 0.644347192495161 0.0593062685550194 0.222443802004591 -0.067286703014986 0.168912878057938 0.704499291660056 -0.00268919269080925 -0.268117684735444 0.431588914931751
"2059" 0.597458199200958 0.486081720793834 -0.039235300789926 0.545095676360972 0.152820875390205 0.337461210455388 -0.0574910023157713 0.158257322010456 0.852959130609008 0.101204373358200 -0.445676035181521 0.429138874270564
"2060" 0.6303239731036 0.429142110532609 0.0356443127432158 0.55472324958231 0.0717317021147323 0.0880936498306824 -0.146735015158242 0.281805358899135 0.771624149408183 0.095143105422892 -0.437995229540377 0.452954295849054
"2061" 0.546790617774434 0.530855759548615 -0.0207677810805080 0.678044060108277 0.161525707550197 0.189449355807540 -0.114821699712934 0.210234173782624 0.69108516837025 0.289450082930216 0.00751872632866935 0.552511803202151
"2062" 0.4694523308047 0.878757254430639 0.173735652439575 0.709036481148587 0.107266571709602 -0.311632275455224 -0.0979052307845905 0.162509932839271 0.804264143875173 0.398905477592507 -0.381300101819249 0.49257936101111
"2063" 0.586307565970344 0.727625139286488 0.227759044455752 0.55163626302874 -0.0041138409864061 -0.00896227911380265 -0.176803784642686 0.235609869955795 0.625621321691312 0.523957897808202 -0.226295687779668 0.357400743689766
"2064" 0.610854756702395 0.547226666720519 0.109355576934149 0.577575481757833 -0.0074976309611543 -0.241812200578352 -0.211932502075001 0.122064299259875 0.564865360672854 0.637924807770048 -0.0393241106540927 0.374344623927016
"2065" 1.50911003662719 0.577129911276984 0.0720245988330817 0.351370840623701 0.00596936845221308 -0.16588780970568 -0.119596925073722 0.169738007535329 0.442659712968180 0.642923618773466 -0.234412266601510 0.58156814690517
"2066" 1.44055318276287 0.367297234609453 -0.111986575394212 0.546402873480417 0.00789563707127172 -0.388722879282284 -0.199713638925289 0.172945061351072 0.576725427568192 0.731972926196192 -0.117186071149149 0.623867048301292
"2067" 1.13031745520067 0.547723347004421 0.0612689943563396 0.556956146571508 -0.0501985410870702 -0.183704046677860 -0.0552031758563203 0.143236364027530 0.741903813066642 0.725634456926173 -0.0569005902149797 0.589767735993007
"2068" 0.642342266375408 1.08403273983561 0.338828559875083 0.545221415105345 0.00782412238879715 0.0658272167534051 -0.150515100482664 0.255818417843273 0.399318018063809 0.552509793808554 -0.228391028877240 0.554618110370882
"2069" 0.50859732250467 1.10082359832433 0.362581057522732 0.579982757044036 0.106102014543012 0.398300171265419 -0.0466362495556041 0.175725199035355 0.200737044838263 0.356944538242999 -0.50478055608113 0.734528400927218
"2070" 0.66033160633566 1.16487092653961 0.537591388015471 0.574928832055775 0.180255761189414 -0.0499657047890310 -0.151131422066044 0.171330832766444 0.747588607420084 0.306068206831071 -0.471828652620957 0.615661429113686
"2071" 1.08073756171615 1.12371144730048 0.798323052329806 0.622535531253618 0.178288495466006 -0.0821930676598299 -0.183498298678046 0.207880883815335 0.565354883543534 0.270651571870985 -0.32147053985085 0.474030887150434
"2072" 0.987334312995074 0.616128933393384 0.743571623382479 0.519456602196215 0.270961325771282 -0.159454203317125 -0.158324281735361 0.154157395638947 0.373202946776303 0.281766614156993 -0.252858846351614 0.552022639295274
"2073" 1.08435057924794 0.754412813529257 0.784098616472875 0.570115059206614 0.259299642730184 -0.0561453723403247 -0.134704118145521 0.218292794181252 0.539141728596405 0.348787316436471 -0.21643302524825 0.610577237305961
"2074" 1.02046545796827 0.947786008443757 0.472534138209028 0.565676572043799 0.139066589246397 0.0582235375753157 -0.206517507615615 0.189751394220991 0.191512903808416 0.536553359699042 -0.285613283246391 0.506877501820611
"2075" 0.76046166399982 0.948229617583536 0.477205520134078 0.562458788005983 0.0573568918823639 0.117108947328177 -0.0153736420401174 0.214577609006767 0.415076502522993 0.476310674934268 -0.277431480697658 0.535474010638609
"2076" 0.882036951248836 0.920914946287098 0.3688423358156 0.535065995830166 0.0981091492709538 0.160015861801128 -0.0676379795896196 0.191041091859006 0.851759608073564 0.406032793229429 -0.259583235277887 0.498587426194831
"2077" 0.611972529025195 0.992881586025817 0.266740341275806 0.589099188354851 0.0799904553248894 -0.0515175313431087 -0.0953280373539656 0.157975460941771 1.04761578898211 0.265195727768003 0.162396581593782 0.532692357864448
"2078" 0.416536300974656 1.14195597316035 0.126323527399961 0.556045385436846 0.00403840770042052 0.0216450187092505 0.0261035072580285 0.223369709581732 0.575276881186312 0.313122598667292 -0.300152715304137 0.662210497541821
"2079" 0.0471066443760151 1.25610044899935 0.126396927554197 0.620889430012312 0.0967061517426941 -0.130401985274887 -0.0861227850440969 0.167296367889662 -0.0144122870261754 0.481619334475397 -0.330168748041899 0.65889579216713
"2080" -0.084034132828151 1.41470140677194 0.204844554596377 0.700514154926282 0.239382033805782 -0.197874607748588 0.000793378708465298 0.260947350741901 0.280214035483993 0.354352418753592 -0.249299160662417 0.753768851278096
"2081" 0.685482743776276 0.859180863893471 0.273035732257085 0.710968245888523 0.252294630549784 0.167608193768615 0.0910537603972443 0.253608038183984 0.438414068117822 0.489656202087815 -0.182798266316865 0.530203698312221
"2082" 0.723355943622948 0.722384381073596 0.448829347255014 0.621848565691835 0.087549146239212 0.0686643188535072 0.000349990067832096 0.27027843021591 0.691767909345515 0.405734419829514 -0.193181323794192 0.323611405046904
"2083" 0.859574582108962 0.90302411651544 0.36990799643263 0.522312218828461 0.173271598126519 0.0249063977144601 -0.0269153647342932 0.223510406720493 0.681348150312658 0.326596267942307 -0.396000599533238 0.366792773077123
"2084" 0.877797004774607 1.36434419049897 0.352660127869399 0.555033969295891 0.108407603887429 -0.0213565079623663 -0.0330345810272661 0.28778567749589 0.925162705244702 0.365261053880658 -0.291439199002753 0.429103576328771
"2085" 0.682042885285284 1.29715830338222 0.531322395211077 0.548400759639549 0.105308644641923 -0.0791296268553197 -0.0761309294817352 0.311897272327258 0.88469584741631 0.365839902319067 0.153871306345479 0.587481172386333
"2086" 0.634713550138429 1.27040312101809 0.732267580847008 0.530160697769759 0.137256580741507 -0.0862867992964311 -0.0409802076237042 0.329691728486807 0.745825058923913 0.275545032495643 0.50565306413506 0.708161930064989
"2087" 0.75894132355279 1.11413133709146 0.883542864953029 0.634797121088695 0.176159981521948 0.399539528425123 -0.0115210140859290 0.256688760329894 0.747591986088992 0.306221842359776 0.231682054997577 0.68930106176714
"2088" 0.714078825971001 1.18937353021562 0.889956291962676 0.557037609349038 -0.0136124599826530 0.419677786485295 0.00338892408069569 0.290530376320191 1.13411436572807 0.264261730023350 0.0616361150333091 0.709345019315549
"2089" 0.658558064229112 0.917607971874872 0.720046781960605 0.670035849074281 0.261985276735402 0.535468306915277 -0.171317023169308 0.382848758260934 1.3640205344297 0.172074770356289 -0.0602861473593634 0.576007629207822
"2090" 1.07829263289091 0.857598801880556 0.609160811183813 0.648253205010406 0.152084966578343 0.347644528842636 -0.142020590048276 0.356997991438675 0.817274684902088 0.37552430564358 -0.0425650585150947 0.59111536849457
"2091" 1.09276139344718 1.58899435600728 0.45058603832365 0.635847086825493 0.203821008960460 0.305717662391089 -0.244366816432375 0.258797676276572 0.889644029059355 0.593754521269432 0.197438439997200 0.66399034004047
"2092" 1.31256259215451 1.09522358933327 0.490980788575484 0.587165740775959 0.0474042803464272 0.138864546753325 -0.368685699066532 0.236339446889247 1.14278933350317 0.833461482500695 -0.0215017463863774 0.642339656475599
"2093" 1.00981384375893 0.897872602118866 0.504764210702376 0.725783487337083 0.046260989232394 -0.313767886104472 -0.233584822586067 0.312145275932835 1.42740843351982 0.540870673549762 -0.35974531818664 0.566855965098284
"2094" 0.864935070135516 1.05838599478733 0.538485783870897 0.678884876476388 0.0772476216210407 -0.200624765576833 -0.0548641544389739 0.309040277339818 1.2414083318763 0.455954526870926 -0.301329038912684 0.617470906533526
"2095" 1.0656424374626 1.00884689722130 0.595352396915644 0.650032326813516 0.209550070253044 0.65423537562134 0.0533253043982427 0.451760982685528 1.63776500106621 0.333824736800125 -0.324346373733761 0.578015759264247
"2096" 1.05646261810352 1.54152978451862 0.491373571321162 0.67202460543848 0.059542033045318 0.587876644749201 -0.053641791940322 0.342233559776048 1.71419572624563 0.465095113558789 -0.185170410214994 0.595936202001553
"2097" 0.98120206957782 1.23366701751911 0.649845917601624 0.636994789336882 -0.0852424120400315 0.424339772601002 -0.0530522273088536 0.356215861801445 1.49300885702399 0.672140636801885 -0.260426209391539 0.567307165572117
"2098" 1.04776433599346 1.36274476158724 0.525677170945926 0.516742093189691 0.0593764224969391 -0.303846045673424 -0.0544615640445159 0.370839032967467 0.96677081999644 0.502449201223271 -0.260458721621433 0.674056648836711
"2099" 1.21554577965520 1.56586323644967 0.791815532851388 0.627339616769063 0.234810381545742 0.0293313562669368 -0.0932473045888287 0.309305587922609 1.27226902971364 0.59908212681006 -0.0319756088513827 0.66472235117692
