%Global sea level calculated by "virtual station" method using 1023 tide gauge records from PSMSL (www.pol.ac.uk/psmsl).
% Time period 1807-2002
% Each record was corrected for local datum changes and glacial isostatic adjustment 
%(GIA) of the solid Earth using [Peltier, 2001].
%No inverted barometer correction was applied. 
%For more infomation about methods (sea level calculation, error calculation) and data  please use, Jevrejeva, S., A. Grinsted, J. C. Moore, and S. Holgate (2006),
% "Nonlinear trends and multiyear cycles in sea level records", J. Geophys. Res., 111, C09012,
% doi:10.1029/2005JC003229.






%time, gsl_rate (mm), gsl_rate_error (mm), gsl (mm), gsl_error(mm)


1807.5419921875 	-5.605 	6.4160997846806 	-5.605 	65.911239007931
1807.625 	-20.105 	6.4160997846806 	-25.71 	65.911239007931
1807.7080078125 	-8.355 	6.4160997846806 	-34.065 	65.911239007931
1807.7919921875 	-14.688333333333 	6.4160997846806 	-48.753333333333 	65.911239007931
1807.875 	-11.605 	6.4160997846806 	-60.358333333333 	65.911239007931
1807.9580078125 	-10.271666666667 	6.4160997846806 	-70.63 	65.911239007931
1808.0419921875 	-7.1883333333333 	6.4160997846806 	-77.818333333333 	65.911239007931
1808.125 	-10.521666666667 	6.4160997846806 	-88.34 	65.911239007931
1808.2080078125 	-4.605 	6.4160997846806 	-92.945 	65.911239007931
1808.2919921875 	-7.105 	6.4160997846806 	-100.05 	65.911239007931
1808.375 	-8.6883333333333 	6.4160997846806 	-108.73833333333 	65.911239007931
1808.4580078125 	5.4783333333333 	6.4160997846806 	-103.26 	65.911239007931
1808.5419921875 	22.311666666667 	6.4160997846806 	-80.948333333333 	65.911239007931
1808.625 	30.061666666667 	6.4160997846806 	-50.886666666666 	65.911239007931
1808.7080078125 	-0.021666666666667 	6.4160997846806 	-50.908333333333 	65.911239007931
1808.7919921875 	-0.021666666666667 	6.4160997846806 	-50.93 	65.911239007931
1808.875 	-1.0216666666667 	6.4160997846806 	-51.951666666666 	65.911239007931
1808.9580078125 	10.478333333333 	6.4160997846806 	-41.473333333333 	65.911239007931
